order_id,customer_id,listing_id,quantity,price_at_purchase,order_status,event_timestamp
5018,c080,L087,3,490.37,PLACED,2024-03-26 06:42:00
5018,c080,L087,3,490.37,SHIPPED,2024-03-28 00:42:40
5018,c080,L087,3,490.37,DELIVERED,2024-03-30 14:42:40
5019,c028,L017,2,383.78,PLACED,2024-04-23 14:42:44
5019,c028,L017,2,383.78,SHIPPED,2024-04-23 17:42:00
5019,c028,L017,2,383.78,DELIVERED,2024-04-27 04:42:44
5019,c028,L075,2,218.25,PLACED,2024-04-23 14:43:00
5019,c028,L075,2,218.25,SHIPPED,2024-04-24 23:43:00
5019,c028,L075,2,218.25,DELIVERED,2024-04-30 08:43:00
5019,c028,L091,3,325.34,PLACED,2024-04-23 14:44:51
5019,c028,L091,3,325.34,SHIPPED,2024-04-24 00:44:51
5020,c175,L024,3,330.38,PLACED,2023-04-25 17:07:32
5020,c175,L024,3,330.38,SHIPPED,2023-04-28 02:07:32
5020,c175,L024,3,330.38,DELIVERED,2023-04-29 23:07:32
5020,c175,L043,2,43.0,PLACED,2023-04-25 17:06:14
5020,c175,L043,2,43.0,CANCELLED,2023-04-25 17:45:00
5020,c175,L060,2,324.2,PLACED,2023-04-25 17:04:36
5020,c175,L060,2,324.2,SHIPPED,2023-04-27 14:04:00
5021,c103,L049,1,440.62,PLACED,2023-12-23 13:12:21
5021,c103,L049,1,440.62,SHIPPED,2023-12-23 21:12:21
5021,c103,L049,1,440.62,DELIVERED,2023-12-28 06:12:00
5021,c103,L069,1,163.27,PLACED,2023-12-23 13:12:00
5021,c103,L069,1,163.27,SHIPPED,2023-12-26 06:12:21
5021,c103,L069,1,163.27,DELIVERED,2023-12-28 13:12:21
5022,c072,L009,1,236.34,PLACED,2023-03-17 06:29:00
5022,c072,L009,1,236.34,CANCELLED,2023-03-17 07:04:50
5022,c072,L015,2,252.17,PLACED,2023-03-17 06:29:00
5022,c072,L015,2,252.17,SHIPPED,2023-03-19 12:29:17
5022,c072,L015,2,252.17,DELIVERED,2023-03-25 11:29:00
5022,c072,L028,2,411.26,PLACED,2023-03-17 06:30:52
5022,c072,L028,2,411.26,SHIPPED,2023-03-18 20:30:52
5022,c072,L028,2,411.26,DELIVERED,2023-03-22 07:30:52
5022,c072,L038,2,61.07,PLACED,2023-03-17 06:28:00
5022,c072,L038,2,61.07,SHIPPED,2023-03-19 18:28:36
5022,c072,L038,2,61.07,DELIVERED,2023-03-24 09:28:36
5023,c135,L032,2,75.42,PLACED,2024-01-04 15:33:51
5023,c135,L032,2,75.42,SHIPPED,2024-01-06 05:33:00
5023,c135,L032,2,75.42,DELIVERED,2024-01-09 10:33:51
5023,c135,L053,3,459.05,PLACED,2024-01-04 15:32:07
5023,c135,L053,3,459.05,SHIPPED,2024-01-05 22:32:07
5023,c135,L053,3,459.05,DELIVERED,2024-01-08 23:32:07
5023,c135,L094,2,376.39,PLACED,2024-01-04 15:32:14
5023,c135,L094,2,376.39,SHIPPED,2024-01-06 11:32:14
5023,c135,L094,2,376.39,DELIVERED,2024-01-10 02:32:14
5024,c058,L007,1,105.72,PLACED,2023-06-12 05:33:25
5024,c058,L007,1,105.72,SHIPPED,2023-06-13 09:33:25
5024,c058,L007,1,105.72,DELIVERED,2023-06-18 22:33:25
5024,c058,L021,3,185.75,PLACED,2023-06-12 05:36:58
5024,c058,L021,3,185.75,CANCELLED,2023-06-12 06:26:00
5024,c058,L023,3,408.79,PLACED,2023-06-12 05:35:02
5024,c058,L023,3,408.79,SHIPPED,2023-06-14 00:35:00
5024,c058,L023,3,408.79,DELIVERED,2023-06-18 01:35:00
5024,c058,L073,2,108.79,PLACED,2023-06-12 05:33:27
5024,c058,L073,2,108.79,SHIPPED,2023-06-12 17:33:27
5024,c058,L073,2,108.79,DELIVERED,2023-06-17 11:33:27
5025,c048,L018,1,466.79,PLACED,2024-03-23 04:21:19
5025,c048,L018,1,466.79,SHIPPED,2024-03-25 17:21:19
5025,c048,L018,1,466.79,DELIVERED,2024-03-30 14:21:00
5025,c048,L079,1,34.13,PLACED,2024-03-23 04:19:00
5025,c048,L079,1,34.13,SHIPPED,2024-03-25 21:19:00
5025,c048,L079,1,34.13,DELIVERED,2024-03-27 16:19:15
5025,c048,L095,3,421.59,PLACED,2024-03-23 04:23:50
5025,c048,L095,3,421.59,SHIPPED,2024-03-24 08:23:00
5025,c048,L095,3,421.59,DELIVERED,2024-03-29 11:23:50
5026,c018,L019,2,380.78,PLACED,2023-07-01 08:32:00
5026,c018,L019,2,380.78,SHIPPED,2023-07-02 20:32:00
5026,c018,L019,2,380.78,DELIVERED,2023-07-06 14:32:00
5026,c018,L051,2,68.91,PLACED,2023-07-01 08:35:00
5026,c018,L051,2,68.91,SHIPPED,2023-07-01 11:35:49
5026,c018,L051,2,68.91,DELIVERED,2023-07-04 04:35:00
5026,c018,L099,3,48.88,PLACED,2023-07-01 08:32:00
5026,c018,L099,3,48.88,CANCELLED,2023-07-01 09:54:49
5027,c077,L010,1,488.61,PLACED,2024-04-17 15:39:21
5027,c077,L010,1,488.61,SHIPPED,2024-04-19 19:39:21
5027,c077,L010,1,488.61,DELIVERED,2024-04-23 06:39:21
5027,c077,L031,1,340.82,PLACED,2024-04-17 15:42:00
5027,c077,L031,1,340.82,SHIPPED,2024-04-17 20:42:31
5027,c077,L031,1,340.82,DELIVERED,2024-04-22 07:42:31
5027,c077,L053,1,420.68,PLACED,2024-04-17 15:38:23
5027,c077,L053,1,420.68,CANCELLED,2024-04-17 15:44:23
5027,c077,L072,1,380.87,PLACED,2024-04-17 15:39:26
5027,c077,L072,1,380.87,SHIPPED,2024-04-19 17:39:26
5027,c077,L072,1,380.87,DELIVERED,2024-04-22 10:39:00
5027,c077,L075,1,362.43,PLACED,2024-04-17 15:37:51
5027,c077,L075,1,362.43,SHIPPED,2024-04-18 07:37:51
5027,c077,L075,1,362.43,DELIVERED,2024-04-19 15:37:51
5028,c157,L017,2,82.3,PLACED,2023-06-16 07:05:17
5028,c157,L017,2,82.3,CANCELLED,2023-06-16 08:16:17
5028,c157,L019,3,98.8,PLACED,2023-06-16 07:04:16
5028,c157,L019,3,98.8,SHIPPED,2023-06-18 21:04:16
5028,c157,L019,3,98.8,DELIVERED,2023-06-23 04:04:00
5028,c157,L024,1,495.27,PLACED,2023-06-16 07:05:42
5028,c157,L024,1,495.27,SHIPPED,2023-06-17 09:05:42
5028,c157,L024,1,495.27,DELIVERED,2023-06-21 11:05:42
5028,c157,L043,3,36.51,PLACED,2023-06-16 07:02:00
5028,c157,L043,3,36.51,SHIPPED,2023-06-16 18:02:49
5028,c157,L043,3,36.51,DELIVERED,2023-06-22 02:02:00
5028,c157,L068,3,380.68,PLACED,2023-06-16 07:02:00
5028,c157,L068,3,380.68,SHIPPED,2023-06-18 22:02:26
5029,c055,L063,3,395.19,PLACED,2024-04-29 09:00:38
5029,c055,L063,3,395.19,SHIPPED,2024-04-30 23:00:38
5029,c055,L063,3,395.19,DELIVERED,2024-05-03 14:00:00
5030,c125,L044,3,410.18,PLACED,2023-07-19 03:31:00
5030,c125,L044,3,410.18,SHIPPED,2023-07-21 02:31:29
5030,c125,L052,2,285.72,PLACED,2023-07-19 03:32:03
5030,c125,L052,2,285.72,SHIPPED,2023-07-21 15:32:00
5030,c125,L052,2,285.72,DELIVERED,2023-07-26 20:32:00
5030,c125,L081,2,218.92,PLACED,2023-07-19 03:28:41
5030,c125,L081,2,218.92,SHIPPED,2023-07-21 10:28:41
5030,c125,L081,2,218.92,DELIVERED,2023-07-24 22:28:41
5030,c125,L098,3,261.31,PLACED,2023-07-19 03:29:00
5030,c125,L098,3,261.31,SHIPPED,2023-07-19 11:29:06
5030,c125,L098,3,261.31,DELIVERED,2023-07-22 07:29:00
5031,c051,L047,3,327.03,PLACED,2023-08-03 07:28:37
5031,c051,L047,3,327.03,SHIPPED,2023-08-04 01:28:37
5031,c051,L047,3,327.03,DELIVERED,2023-08-05 15:28:00
5031,c051,L058,1,450.46,PLACED,2023-08-03 07:30:31
5031,c051,L058,1,450.46,SHIPPED,2023-08-05 10:30:31
5032,c100,L060,2,466.86,PLACED,2024-02-16 10:27:00
5032,c100,L060,2,466.86,SHIPPED,2024-02-18 09:27:29
5032,c100,L060,2,466.86,DELIVERED,2024-02-22 00:27:00
5032,c100,L076,1,166.15,PLACED,2024-02-16 10:26:22
5032,c100,L076,1,166.15,SHIPPED,2024-02-17 00:26:22
5032,c100,L076,1,166.15,DELIVERED,2024-02-22 10:26:00
5033,c117,L015,1,205.38,PLACED,2023-12-08 19:50:48
5033,c117,L015,1,205.38,SHIPPED,2023-12-10 22:50:48
5033,c117,L015,1,205.38,DELIVERED,2023-12-13 23:50:00
5033,c117,L029,3,92.4,PLACED,2023-12-08 19:51:09
5033,c117,L029,3,92.4,SHIPPED,2023-12-09 11:51:09
5033,c117,L029,3,92.4,DELIVERED,2023-12-14 15:51:09
5033,c117,L032,2,425.97,PLACED,2023-12-08 19:49:57
5033,c117,L032,2,425.97,SHIPPED,2023-12-10 21:49:57
5033,c117,L032,2,425.97,DELIVERED,2023-12-12 07:49:57
5033,c117,L077,3,39.26,PLACED,2023-12-08 19:52:42
5033,c117,L077,3,39.26,SHIPPED,2023-12-11 05:52:42
5033,c117,L077,3,39.26,DELIVERED,2023-12-16 12:52:42
5033,c117,L079,1,65.48,PLACED,2023-12-08 19:50:00
5033,c117,L079,1,65.48,SHIPPED,2023-12-08 20:50:09
5033,c117,L079,1,65.48,DELIVERED,2023-12-12 06:50:00
5034,c068,L028,1,20.26,PLACED,2023-06-05 13:28:51
5034,c068,L028,1,20.26,SHIPPED,2023-06-06 06:28:00
5034,c068,L028,1,20.26,DELIVERED,2023-06-09 17:28:00
5034,c068,L052,3,331.95,PLACED,2023-06-05 13:27:00
5034,c068,L052,3,331.95,SHIPPED,2023-06-07 16:27:24
5034,c068,L052,3,331.95,DELIVERED,2023-06-10 14:27:00
5034,c068,L069,1,128.93,PLACED,2023-06-05 13:26:47
5034,c068,L069,1,128.93,SHIPPED,2023-06-06 06:26:47
5034,c068,L069,1,128.93,DELIVERED,2023-06-08 03:26:00
5035,c087,L003,2,109.63,PLACED,2023-12-10 03:26:14
5035,c087,L003,2,109.63,SHIPPED,2023-12-10 19:26:14
5035,c087,L003,2,109.63,DELIVERED,2023-12-14 22:26:14
5035,c087,L032,1,126.71,PLACED,2023-12-10 03:28:58
5035,c087,L032,1,126.71,CANCELLED,2023-12-10 04:29:58
5035,c087,L043,1,34.13,PLACED,2023-12-10 03:26:59
5035,c087,L043,1,34.13,SHIPPED,2023-12-10 04:26:59
5035,c087,L043,1,34.13,DELIVERED,2023-12-12 19:26:59
5035,c087,L098,3,34.4,PLACED,2023-12-10 03:29:00
5035,c087,L098,3,34.4,SHIPPED,2023-12-11 21:29:26
5035,c087,L098,3,34.4,DELIVERED,2023-12-15 02:29:26
5036,c030,L020,1,152.2,PLACED,2023-03-06 01:30:00
5036,c030,L020,1,152.2,SHIPPED,2023-03-07 06:30:00
5036,c030,L020,1,152.2,DELIVERED,2023-03-09 20:30:56
5036,c030,L024,3,322.29,PLACED,2023-03-06 01:29:33
5036,c030,L024,3,322.29,SHIPPED,2023-03-06 21:29:33
5036,c030,L024,3,322.29,DELIVERED,2023-03-08 23:29:33
5036,c030,L050,3,446.82,PLACED,2023-03-06 01:30:01
5036,c030,L050,3,446.82,SHIPPED,2023-03-07 06:30:01
5036,c030,L050,3,446.82,DELIVERED,2023-03-08 07:30:01
5036,c030,L087,3,199.78,PLACED,2023-03-06 01:32:00
5036,c030,L087,3,199.78,SHIPPED,2023-03-07 03:32:00
5036,c030,L087,3,199.78,DELIVERED,2023-03-09 00:32:00
5037,c150,L005,2,172.71,PLACED,2024-02-22 05:37:53
5037,c150,L005,2,172.71,SHIPPED,2024-02-24 15:37:53
5037,c150,L005,2,172.71,DELIVERED,2024-03-01 05:37:00
5037,c150,L012,3,191.1,PLACED,2024-02-22 05:35:00
5037,c150,L012,3,191.1,SHIPPED,2024-02-24 19:35:26
5037,c150,L012,3,191.1,DELIVERED,2024-02-26 04:35:26
5037,c150,L037,3,222.56,PLACED,2024-02-22 05:37:20
5037,c150,L037,3,222.56,SHIPPED,2024-02-23 12:37:20
5037,c150,L037,3,222.56,DELIVERED,2024-02-25 04:37:20
5037,c150,L057,2,114.92,PLACED,2024-02-22 05:38:00
5037,c150,L057,2,114.92,SHIPPED,2024-02-22 23:38:32
5037,c150,L057,2,114.92,DELIVERED,2024-02-27 00:38:00
5038,c140,L041,1,433.59,PLACED,2024-05-17 02:36:55
5038,c140,L041,1,433.59,SHIPPED,2024-05-19 08:36:55
5038,c140,L041,1,433.59,DELIVERED,2024-05-23 07:36:55
5038,c140,L064,2,402.88,PLACED,2024-05-17 02:34:52
5038,c140,L064,2,402.88,SHIPPED,2024-05-19 22:34:52
5038,c140,L064,2,402.88,DELIVERED,2024-05-22 15:34:00
5038,c140,L069,1,170.76,PLACED,2024-05-17 02:36:05
5038,c140,L069,1,170.76,SHIPPED,2024-05-18 16:36:05
5038,c140,L069,1,170.76,DELIVERED,2024-05-24 14:36:05
5038,c140,L088,3,320.41,PLACED,2024-05-17 02:34:40
5038,c140,L088,3,320.41,CANCELLED,2024-05-17 04:18:40
5038,c140,L095,1,286.81,PLACED,2024-05-17 02:37:02
5038,c140,L095,1,286.81,CANCELLED,2024-05-17 03:47:02
5039,c159,L050,1,251.27,PLACED,2023-05-11 20:10:00
5039,c159,L050,1,251.27,SHIPPED,2023-05-14 10:10:00
5039,c159,L050,1,251.27,DELIVERED,2023-05-16 04:10:00
5039,c159,L056,3,23.67,PLACED,2023-05-11 20:09:23
5039,c159,L056,3,23.67,SHIPPED,2023-05-12 11:09:23
5039,c159,L056,3,23.67,DELIVERED,2023-05-18 00:09:23
5039,c159,L090,2,330.68,PLACED,2023-05-11 20:07:09
5039,c159,L090,2,330.68,SHIPPED,2023-05-12 08:07:00
5039,c159,L090,2,330.68,DELIVERED,2023-05-14 10:07:00
5040,c079,L036,1,236.4,PLACED,2024-02-27 00:54:17
5040,c079,L036,1,236.4,SHIPPED,2024-02-28 19:54:00
5040,c079,L036,1,236.4,DELIVERED,2024-03-01 15:54:17
5040,c079,L057,1,337.13,PLACED,2024-02-27 00:53:00
5040,c079,L057,1,337.13,SHIPPED,2024-02-28 09:53:53
5040,c079,L057,1,337.13,DELIVERED,2024-03-02 22:53:53
5041,c070,L032,1,189.11,PLACED,2023-01-06 14:34:00
5041,c070,L032,1,189.11,CANCELLED,2023-01-06 16:25:54
5041,c070,L055,3,382.09,PLACED,2023-01-06 14:34:36
5041,c070,L055,3,382.09,SHIPPED,2023-01-08 04:34:00
5041,c070,L055,3,382.09,DELIVERED,2023-01-09 15:34:00
5041,c070,L070,3,42.19,PLACED,2023-01-06 14:35:00
5041,c070,L070,3,42.19,SHIPPED,2023-01-09 01:35:00
5041,c070,L078,2,497.33,PLACED,2023-01-06 14:33:15
5041,c070,L078,2,497.33,CANCELLED,2023-01-06 15:09:00
5041,c070,L093,1,238.35,PLACED,2023-01-06 14:32:30
5041,c070,L093,1,238.35,SHIPPED,2023-01-07 20:32:00
5041,c070,L093,1,238.35,DELIVERED,2023-01-10 07:32:30
5042,c128,L007,1,425.08,PLACED,2023-07-09 19:48:00
5042,c128,L007,1,425.08,SHIPPED,2023-07-12 18:48:31
5042,c128,L007,1,425.08,DELIVERED,2023-07-14 23:48:00
5042,c128,L025,1,123.96,PLACED,2023-07-09 19:48:39
5042,c128,L025,1,123.96,SHIPPED,2023-07-11 00:48:39
5042,c128,L025,1,123.96,DELIVERED,2023-07-16 05:48:39
5042,c128,L033,2,343.23,PLACED,2023-07-09 19:49:51
5042,c128,L033,2,343.23,SHIPPED,2023-07-11 05:49:51
5042,c128,L033,2,343.23,DELIVERED,2023-07-14 22:49:00
5042,c128,L064,3,418.2,PLACED,2023-07-09 19:47:53
5042,c128,L064,3,418.2,SHIPPED,2023-07-11 11:47:00
5042,c128,L064,3,418.2,DELIVERED,2023-07-16 09:47:53
5042,c128,L066,1,185.68,PLACED,2023-07-09 19:46:00
5042,c128,L066,1,185.68,SHIPPED,2023-07-10 03:46:00
5042,c128,L066,1,185.68,DELIVERED,2023-07-13 17:46:55
5043,c005,L050,2,22.62,PLACED,2023-04-22 04:05:54
5043,c005,L050,2,22.62,SHIPPED,2023-04-22 16:05:54
5043,c005,L050,2,22.62,DELIVERED,2023-04-28 03:05:54
5043,c005,L063,3,99.28,PLACED,2023-04-22 04:07:00
5043,c005,L063,3,99.28,SHIPPED,2023-04-22 06:07:22
5043,c005,L066,1,306.6,PLACED,2023-04-22 04:03:08
5043,c005,L066,1,306.6,SHIPPED,2023-04-24 10:03:00
5044,c017,L017,2,104.86,PLACED,2024-01-12 09:06:51
5044,c017,L017,2,104.86,CANCELLED,2024-01-12 10:52:51
5044,c017,L055,2,253.82,PLACED,2024-01-12 09:04:00
5044,c017,L055,2,253.82,SHIPPED,2024-01-13 19:04:35
5044,c017,L055,2,253.82,DELIVERED,2024-01-17 06:04:35
5044,c017,L085,1,438.88,PLACED,2024-01-12 09:07:00
5044,c017,L085,1,438.88,SHIPPED,2024-01-13 00:07:20
5044,c017,L085,1,438.88,DELIVERED,2024-01-15 17:07:00
5045,c042,L014,2,130.95,PLACED,2023-06-27 22:57:00
5045,c042,L014,2,130.95,SHIPPED,2023-06-29 14:57:00
5045,c042,L014,2,130.95,DELIVERED,2023-07-04 16:57:01
5045,c042,L039,1,477.0,PLACED,2023-06-27 23:00:11
5045,c042,L039,1,477.0,SHIPPED,2023-06-30 11:00:00
5045,c042,L039,1,477.0,DELIVERED,2023-07-03 21:00:00
5045,c042,L060,3,205.6,PLACED,2023-06-27 22:58:32
5045,c042,L060,3,205.6,SHIPPED,2023-06-29 13:58:32
5045,c042,L060,3,205.6,DELIVERED,2023-07-02 00:58:32
5046,c047,L010,3,40.29,PLACED,2024-02-03 18:56:00
5046,c047,L010,3,40.29,SHIPPED,2024-02-04 05:56:17
5046,c047,L010,3,40.29,DELIVERED,2024-02-09 12:56:17
5046,c047,L011,3,423.63,PLACED,2024-02-03 18:56:16
5046,c047,L011,3,423.63,SHIPPED,2024-02-06 08:56:16
5046,c047,L011,3,423.63,DELIVERED,2024-02-09 07:56:00
5046,c047,L012,3,320.93,PLACED,2024-02-03 18:55:00
5046,c047,L012,3,320.93,SHIPPED,2024-02-05 16:55:37
5046,c047,L012,3,320.93,DELIVERED,2024-02-11 06:55:37
5046,c047,L060,3,147.77,PLACED,2024-02-03 18:54:58
5046,c047,L060,3,147.77,CANCELLED,2024-02-03 20:50:58
5046,c047,L066,1,480.55,PLACED,2024-02-03 18:59:00
5046,c047,L066,1,480.55,SHIPPED,2024-02-04 06:59:25
5046,c047,L066,1,480.55,DELIVERED,2024-02-05 22:59:25
